a37f177c20e640c8ef816b54ead3df44fc070186f616d36bff6bcd1167b5,355
a9ef8efd753aa8f258824da49ffecd11d3ba7fa31a68722c1b85eecd70966,781
45668316edcdb14412fb101575243273aea685b5d549ae563e1484ba33a9aa,729
853de0ff7139796196755dfb30ab6af7253912b315337bc0b0d7263c41bab4d7,582
c5f12e7afd30ca1212239f8be4209b101442c2a0a7e713922e20dde786739340,425
c07c8e3327a02d2d2eaffce6ee2ef736a02db2eac82effa7f2fa6c9bc1ce272,344
ed29dbcd3f15e03e97da42d28151b8ddef09f42d53575dfc3cbb915a169235b,368
2225cb9f5204bcf113f7b37a0fe19ea8d2d40c3a98f5cd17465aa73867d80,534
ecb5a8e8b5df48d17c333ee99d1b515b43bdb4503ac34732c8d16478e2a7222f,517
e3f6de6624258c4332f37d383a94563018f8a5782626671a977f59c24748f,360
f1e28e616a8032be74846c459c5c129fc3edc762bf5f7986e0555cc2a0421b,469
a4d53eddf7eb01bb44bb3c0fb96b23d986da9e07f41e81f3f53139e5f858,1258
2f5fbc1a85b82a1d56efb07df853e9ceea396929c2b9c311294914c2b8f9a41,339
e3aea0eb3e198f9bc04eb91f4a11da836ebdbe5baccbc41e4ddd117c564ff,411
8ab64ef536a5dc08de0c1b0679157c668668d98e21b8e62d09e335ea8877b5,274
6cfe254af6a854f80f723df65a9d2e37fe66a7abf7e98aca7c485e830d5ad,377
3384f22aad6cf9615e52d8c89fbf8d78781fe8bdb477d482c71db9a9148e60,281
c79046d830525f26418f5cc115adb2cde5a6b3e8c63aa52f51a0d37395125cf4,734
2f15eb208d30bcd442ebe93deb29bbcd6b5ce649d43b214f838a2bb3f38e,292
9daa368646d7c0c4faf65f7763bff47f5d4e2fcde2a721eb984454a9c411b872,1300
d2b6e97d0421616723d6a0451160332d9a6668fddaf38a146b111293e3c91a,370
fd84c9f2de86952d7144d0f61fb0527724ba564962f6f265211cbdcf8881fca9,952
feb1adfd8e851fd945cd07360c03f62fb219f33e91f5bd187209e5eb7c28ab,335
d64e74a433a416344cd4d6461ad6d6cec8a42fe201c47db3d44b5f86aebcf40,283
1beee9dd6d36bdc64df27ba3facbf4e6987bde1d9ff22daac273e6286ac65d,400
52842d5b4cf6fa684bb1e415dcbabf883fb4a991b5cb96815070fb58709c6e,349
e5c3522f6d888f6e422ec181e2a3aff23cfeaa37a23a999e908afff22e99d,325
de3d64f5f6e8f209315206babd6721ae38e0ee99573aa3f59d89ec852ce2,282
4d6e73df0e3e2ac3223cdae881ee94a0bebea86971b62f37cac16dcf93a0,347
69ecb53fa37b77d6f27e2078b7bc5cf68688c5d11c2fdb4bd6595f3db76e248c,690
6b499bda9778c3a5f6afe972a8585ff91de9f4c525e1de3a4b7bc937c20d5,347
837871606313ceb6f56ccd588e545bee731a39db150abfef75885cb414f7d,361
ad863273ace89f523947ba61edc84459d6da7f2e1d93939f5b5c964471ed4,444
c00e413ce465e24e190fcc18a70ef1c59ac45fecc40e17a9cd5089d04a6f,509
97856c129e3dbff0c29ec83092f25b33c2c12b423a534f412d669612a74ed1,327
7ff9d46ee992c9eab06dd11fa968ee103a1964891737bb4c48d54383f3a620c7,356
d8eb6b5335eb1765417f0b082bf8b5799ca28ccddceb5ef4ec4cf744a625bf,335
f4ed3a34e0fd6faaebd98e184146b6189977a198a863834767f61f45c279828,271
588874e96c1de669160b945f4764cb093130b5e3289bef3358f6e95a28a5f,444
8386b734cd18fe8f28c53d786414c2921d3486abf2f754a4b68c4c917b7be,399
4531fe2edbaabe1589f8c630a831467db3b60f6abceda3262a34a337a552a,1255
1a10eaa983b0efbdaeaa4b5c182bdaaade3eec2f5a5c4a77d44e4a3487c748b,1287
8456dfedb57de75d08317908c8724b6f4dbc6f0499c2f109fb2bfc7b92f83d3,491
48b4cc770645236c1af7f28cc2d2a885e464d79879aa1044f41a7d1effb5b2,579
562f1a744d74d2421dc02f2749f26ac47e0cb27a6e54411f6a3e72d5a4a3e31,456
74d2f41c8ea8de82d8c12b4d439b739e837bea1f6727326759781e6a892562,301
298ea330ca53e2b135f3b7b1e67bbe56f169df526c9f8f3476bced6c3f9ab9,959
ccbd4c598e60bc216f24e459b193b441d0e31be5e0418239b2127c181464aee8,522
c0390b63c598ef761e769123df8bf5b171b762b0a4eb93e2f6e93d7092a6c9,1193
e18c88eab42bef186ace1a45bd173681ec72d3cefcad296650e1f8dd4237,610
3f1d11e6c46ade293fc4efad4ff279a8bcef77bbbc6339e42b82ec5645ae37,301
3b33cf591be30cfceef28fc826e81b56d7a239f7cfac7b70a9c6158d27a5cb,832
e96858b47063212f8d7226f87538cba54fb4a7a982fe36cfdffa2452dbb266a,299
df8fad29f2ea5845a51f2bb818dc189d73be3344bf9a9b87689d8fe4297334eb,282
7d331a41c9c2df96ca10b2f7c3bb972a6641f144fd9530e96bffb46db0ca401f,482
e2fc2ad572194c7725d7e96427a1166cb426f37e603828cb651cd6376a25f5d,463
b5963feec1b8d6761e9cd7edb6ed1ddf4a3448b1459349edb9d912cb1bb612c,306
74c1398fa4ed7856c8ffbee867f29ab7151c9baa8a98242b5f4e1080f53c,515
ffd7f28cf73736c2a7e0fc5989afefa722c5ed5cea16171ca7c033ffed6efd,519
9e14dc9649caf540ce54bcbf4fa6286c7efd24c88ce3ba91b6aa89b9eddc10d5,293
f01e9f5de844acc8f54fc4b2df9a5af03d429e633fb6984aa796de5db44b2c51,434
5c1674cab2444ad4a4cf6cc2a590e816282bc5fca5d9acc940e868f8fbde60,307
cc989e5f14e390659b7ef9351fc3dc5ab8cdae75be465538e3f0f21d3c4ad,277
cc8e7de9c0329a8d3a6fd7d0a3e4d71189244909ade65ce7f9b20bf68d61b81,444
7d601955e0627085956034134c4efc909895315f76a88fec7f61cf98efaff8,388
748cc8bff8cdc349e165964529fe9919cfe81e395141ade224561a0f5ea,469
5c5d96e6ccdb598fbccc94a5d8f171bd2a1bfb58149cfbcff55e013da43,313
cce050cb95f39b546fd682e4bfa3e52f8ed5147fa1797d9c77424a2d4ba045,276
7534751d64cb3862af576d9b8f6852d2cbae8f0d6c1cd3db955757bf5f26d42,290
51c53e1b185952e7927c58e74952cb996fd5a9d423384b4c3822e721351a6fa,1311
95302390ec3c737c6b2c75ab8a4b3073ce3c4a4275e1ea901184ea6b6f7099eb,1200
b8655aabaa3afd551e8ad2787111c804b4fdeeff23b253db69be5acebb343e,782
c199e4f455d2af541bb2fe40508db644ea73feb4d9ef736db24a245ad4319c8,440
11ebcda8e54fab42485e41b2dc592f8f62e37fbbfd7c350f8ff8db0e78514,287
a0bf38636eb45e36ba76f9e224a98e72157a9db8f7dc7ee203ac01148fa26,296
946fd850f3491767c46a478a5c96308c30f24dd77168a8b87246ddfaeebac,701
506fd24d59edb629b7d5b2053c4673ad8479952324c92b7dc12936fc2cb4fcf,289
fbc8803863e788d45354caea66aa4d165ad35502bfc4d8338ccabe3017bf0,389
bdae1b90d456fe714eb5d8eea11ab7b3afe46c2a55dab916bb24f4e1efc,296
22bd251cf7b3f9ce211af5e1e9b3f6eebad112c4697fae2859a8950982a9,323
45fd174141eb95c19254952ad63d5d66ecd5b72bee68bf75817ae9325b9,308
dda7af6576bd2cb3acaefeb3c05b92566978d358f9bacb320b85227941129e7,605
21d2b07f0e8fd5d4e50e1384c5c5f6b65716da7d1979f5ab7f814c116fd614,502
2b283dea32496f94fafb1abf17c03fcf64555961eb4a159b8664308ab72ae5c,277
767af03aba3db6e6f781e2778c627d7878357c767f6b5ad74c582e793b8504f,1290
304d9aadbeba1b145dd8ca41b45b5a1f5beb1218fcbff943f0ea49d23d6be9,408
20f77cc9c3124ab437d43ccd63299232a5712c95ff38fc8438ba9536150bf2,279
4b6cfc99ff5ee4d4a6b42a3fa9746fd66927e703f4efd5c267bd5ca9b12,455
6947c5ec75abd1cbb9bf7e3cb81d36ff7de18b632e6b694baa875c2fa19add9,384
bdc607a3d31603851e871b3f474dd43ee8614a7a29532a2ead84926efe8219a,626
69c943d83b3367a616d8d1c7e9134c2977ee89d85f4cbff979b5aa9b6628a,537
937db46804c9726b8a388b1c41a8184520236c237b8dea5e8499fe6a957b80,301
92cb7d7ed87f2b41a13497ea82fc6f255cc59bef85021d69377273ebac836e0,412
c574f2c137e15cac7c891a94febb626d39ebeea4b0ffc7277cf8e5a3edd7ff1c,306
332e3a81b0e33a5ec5fe13a53adcbfc91382d539e1624832f3668021e84,274
15ccf74b2ce64e5b8a7311da6af58e5a891e5743ae2fedc94236b9d4f532f,335
75b756cbf729d3d78ea3439be72b6120e7f8d6dec0108582fc326ae6a48e58cc,641
a4fdfcfb105973ea1cf12ac5e5d98dc9c4165c3ec8d02af822c766b64d698e,515
8e25fcc4edc8521822cef2fb7649cc8b38b03e5d2917ee186d8c8229bdf22,287
d13a28a6dde5f6f5daf6f474cdf88c0c627ffcfe113a66a47586ad12ad8ca,303
5f5c56f1b372e2c9f524b5df9c88e672c896ce11c982db6dff19757bf979d5d,500
4bec749b4e1540269e92f5ee5629862e82ea1a20a4f6ffec104c241e6459426c,1297
71c6479d8d6024e7ac4fa34bae465c104fcbe7182897901fbe66766606592,344
e4251abaf21cc1f01a18e3c19feca92845613a36c2f29346733d08bf8649,575
6786f8f851b1f2d043f9d61a5191134a18ed05952ce30546d4ab17293e0c4,461
a4d41dc2fcbde1551aa72bb6656adf236658fa09176253b4654c38cf19489,354
95ffd99c61601c2a5e5c82c87f8564950934c4ed115869911c79f9cd2be93,298
508198e157a87f73bbd9877b4d1eef5a6971e941af27045e741b97f3eb31c,406
575d598af771a94c1196c360d5ee80ca7fb7f92d7c4844186036a6466e47a8,574
d75812d35b427f4ef2fa994d2d521bb5b6a4badc242c74f5f4466274b2934a,349
4e1b32cc4dfe322eefb4d359a4c4bd8d08abafc67807862ca387dbc1628c99,409
19bf9ef05829f94fe7878b131f8a559bbae3e2e7efcea9cfd2afba4bb93a2ddb,597
b94e8c8a797d9fdb94d66771685f8a29fc85651937a33979a593505726cbc89a,401
a55d1f95e1a4a42f44e32ff899866c2ec0882ad5f548faa0aa8b6eeb6a635332,519
2faf54b42338d36d4e4c8ba0251e7f602355af87ca3fdb9fae78459ada3159e,363
5d378a36acdd591a3b23173e2e4827d37ec67a5f18723aacecf487c3f24df16,271
74c0208c953e988e74e75cd4df547e147c749827b3cf40405ffbd7518cf93ae,647
e4502c274471ba3c24c82b4ffbfe861daab2d6ed3389244d769a3b6e7f0cf41,634
905fa66db0d0d4e0c796e183a1b12bea3edba7eb3e94a7c1b71b6b166292d8,421
f3e0b97412ee3e9b80748c26448b37516de84e57d42b0a58efd1d05d352dea,577
5582f9c698b3b6a1d8e1e447a53b0ad19ec71be19e66c254031fc496e3b5,331
6da444a23d63d9de47e93c1118fb0d9cf5395fe8accf7dc239ccd98e8a3751,430
fb7a1165adfab4686e0bb72b01973b56cdb597b1ac6a821d9ddda2b4e448d,1261
d028e9a3c66af1d1a36d40fb181938edc2126326da06a25ed9688242f13c6d,397
c6d30dbae1bd15b563e1e5167f125dc41953e0f2f0d626b5fdaab235bdea80,300
a4a3c2f0fa353842169af3c1d966765707b37ddf5d44078da6f1a0d31966,1118
67b1d12b7cc83716b99526606639d357f4295294a3544792f746da458d82e,410
d6ceec663c1d45148383241bba4d13f96aa240d9317a343e862caa7e6c94e19f,331
16972ff47a3d98cf71cc243e4db4e4c62105911204bc3761e12e3d9eb4bb,438
d152127ffd1d4ec3f1b0b1d919d0aafeb62998c5ef69041e911a65e62c6b9,507
a35e6047314072eb53884e87eeadaaba0c768cb22821ada63213cfbca9f6,270
eac8522ffb2d326f499bac1d1670b9955b891a8924fcd237ce931d4c618b1,551
3ec05e727de2839a807b2c417eb9c4c5e781d6140c687215b1287bdd897bf,369
f99246558b31eed7f79672f81d8a17b83d89bde54eeaf029b52acb2221d9a5,369
9127d75320a16dcda147297ca01fdd8218f793bcfe6d368f6b2d33611e892,528
6799097b756ebc5a1fff9d015851ff7ba6bc8d64f82daf889e6532dc659a1,1307
da884420bec771f191840954540e09cd4f2845e6891331f2cb4cbf4946af33a,282
4efb9476d28d503ffdb4489fed8fd0c9e31ad577898c318e95a1c925b83dc36,428
7c0cc2a3ad9dd399b1b11c1da6aa976fb38f7d2bce3c83193226392c3c7ec3f,299
e485fcc48c7b38e3e6b9b83385e527e7cc3aef6a042de87251a655964debea1,423
f5c9825d0dd1c3cecaeec5b6ebd2a9392c6f2c3516b7fa71f8d817f0ea5a,586
283a342415bcf98004f9af2c85172fce3aefaa344d4fa3171864e61451,495
dea11e96e3b3c08041d9517cf38e9ea761fbe3c86f8632fb83671df9e65,485
a6613c738634cb595f5a56621e6b3675df6df43a057816031fefc92dcf5b3b,897
3b1b8b4f2bae40224ac140f2ff4336a9dbb5e5c4eb9320f4d6e986fdcdc3cb5d,461
8991406dda552162878ce06db065b52aa7a54f9af7ce56fd86b1f6c18bd7f648,1278
d2b62123ccb5f43a6456be830844add3c5fa23f3ef0a3b9d462c683d3183,301
ec2b8d381d943dd7e17db5a798c6b1077fd6e17236ca2538f8582f1e5af6f51,283
43f09e76307ff1271dd5b84d959266fdc65e897ed3ab678fd69f566485428e56,743
211453eefd40d61f2ee43a231fcf26d0ea558b71255a2d9e83795357ae7a9647,353
831e2f59275f99b71f75689c8c5d90b09864fd47c2f843e7c7da1797632a5,277
aea825dab09117b95770837d45ec975fad19b385766d46bc3a9cb26ba53d28,459
1caa90132c55589aebceef9ad473963db5e133bda8226944277abc1542f257,452
fab4cff7384c9c6f1bafec1c4e73da453d2ee88eac85fc5a5e52a373b65cb40,395
47b04fa119638ad0f2e512b91ba98ebafa7c974bfd85ffe3fe549cb7f548bf,958
68ea86d3dcbb379da94ae8d2372daebc7718cd73dcbe412b8d21c689cc98f7,317
e89043bf98fabbe55ff319039cf4cf2b8afce3f3bdb5b19af51f3a1effee5c9,714
e0d26aa1ac8637da7e40ca4585cab223d9658b9b87b9b9f7ed5faef1c08fc,707
8733f07094de40bf9dce2f49312922d46f66e5cbabb4b22824d627b1129ced,559
a6e05c619d62df1fcd93f7a2e8ce922299e3897c3d24cbf8a52dc790c35d2d85,1229
6f297d072e94c3895bcc75a6e7c8eb8d1e618a7d67af08a103b36433253864e,298
24b6fe4867d611dd4b59c0ca4d1faf98b6d9a645354d58c4159b43fc5c22c3,299
8e947883f3897e554cb649885315b270e52ca886c6509f8de2137a7da9cb6e8,470
c1955aa87a24e35a6db38feb9e5710f03b4a5c53ce9dae765bc5998c541972,501
fd7d8a57288c7ee413e5de86b0153670c11cdb1971d4d7dc99becee671829d8,293
